學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
0012,國立臺灣海洋大學,07151036,機械與機電工程學系,D 日,M 碩士,66,61,5,20,3,24,1,10,1,6,-,-,-,1,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07151036,機械與機電工程學系,D 日,B 學士,364,312,52,86,15,74,14,74,12,66,11,-,-,-,-,-,-,12,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,D 日,D 博士,6,5,1,1,-,-,-,2,-,1,-,-,-,1,-,-,1,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,D 日,M 碩士,48,40,8,18,5,18,3,3,-,-,-,-,-,1,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,D 日,B 學士,207,185,22,46,8,48,5,37,7,44,2,-,-,-,-,-,-,10,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07163035,輪機工程學系,D 日,D 博士,30,22,8,1,4,4,1,3,-,3,2,4,-,5,-,2,1,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07163035,輪機工程學系,D 日,M 碩士,25,20,5,9,5,8,-,2,-,-,-,-,-,1,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07163035,輪機工程學系,D 日,B 學士,384,354,30,85,9,84,6,85,7,77,6,-,-,-,-,-,-,23,2,17 基隆市,1 一般
0012,國立臺灣海洋大學,07163035,輪機工程學系,N 職,M 碩士,25,24,1,11,1,7,-,2,-,2,-,1,-,1,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07163035,輪機工程學系學士後多元專長培力課程專班,P 進,B 學士,54,54,-,20,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07211042,食品科學系,D 日,D 博士,21,13,8,2,1,3,1,3,2,1,1,-,-,2,1,2,2,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07211042,食品科學系,D 日,M 碩士,127,62,65,32,33,24,27,2,4,2,1,1,-,1,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07211042,食品科學系,D 日,B 學士,436,161,275,40,74,39,62,38,70,35,65,-,-,-,-,-,-,9,4,17 基隆市,1 一般
0012,國立臺灣海洋大學,07211042,食品科學系,N 職,M 碩士,58,22,36,11,11,3,8,4,11,3,1,-,3,1,1,-,1,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07211042,食品科學系,P 進,B 學士,102,46,56,12,8,14,11,9,11,6,20,-,-,-,-,-,-,5,6,17 基隆市,1 一般
0012,國立臺灣海洋大學,07211059,食品安全與風險管理研究所,D 日,M 碩士,26,9,17,5,7,1,5,3,3,-,2,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,07211060,食品安全管理碩士在職學位學程,N 職,M 碩士,45,24,21,9,5,8,8,7,5,-,3,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,D 日,D 博士,35,22,13,2,3,4,1,5,3,1,1,1,1,1,2,8,2,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,D 日,M 碩士,31,13,18,7,11,3,5,2,1,1,1,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,D 日,B 學士,171,99,72,31,22,23,23,23,9,21,15,-,-,-,-,-,-,1,3,17 基隆市,1 一般
0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,N 職,M 碩士,28,14,14,8,5,2,1,1,7,-,1,1,-,1,-,1,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,08312046,水產養殖學系,D 日,D 博士,29,22,7,3,3,5,1,2,1,5,1,2,1,2,-,3,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,08312046,水產養殖學系,D 日,M 碩士,113,77,36,42,17,27,14,6,3,1,1,1,-,-,1,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,08312046,水產養殖學系,D 日,B 學士,411,307,104,76,25,72,23,65,29,71,24,-,-,-,-,-,-,23,3,17 基隆市,1 一般
0012,國立臺灣海洋大學,10411050,運輸科學系,D 日,M 碩士,67,31,36,19,15,6,18,3,3,2,-,1,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10411050,運輸科學系,D 日,B 學士,373,229,144,57,27,51,38,58,35,58,41,-,-,-,-,-,-,5,3,17 基隆市,1 一般
0012,國立臺灣海洋大學,10411050,運輸科學系運輸與供應鏈管理碩士在職專班,N 職,M 碩士,39,26,13,10,8,15,4,1,1,-,-,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10412048,航運管理學系,D 日,D 博士,35,26,9,7,1,3,1,4,3,3,1,3,3,2,-,4,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10412048,航運管理學系,D 日,M 碩士,95,45,50,23,21,14,17,4,10,4,2,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10412048,航運管理學系,D 日,B 學士,469,199,270,44,69,49,65,43,74,52,59,-,-,-,-,-,-,11,3,17 基隆市,1 一般
0012,國立臺灣海洋大學,10412048,航運管理學系,N 職,M 碩士,66,39,27,21,13,11,11,6,3,-,-,1,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10412048,航運管理學系國際物流管理碩士在職專班,N 職,M 碩士,36,24,12,10,6,12,5,1,1,1,-,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10412048,航運管理學系,P 進,B 學士,347,210,137,51,23,55,40,47,29,41,30,-,-,-,-,-,-,16,15,17 基隆市,1 一般
0012,國立臺灣海洋大學,10414052,商船學系,D 日,M 碩士,20,8,12,5,9,2,3,1,-,-,-,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10414052,商船學系,D 日,B 學士,507,412,95,84,20,93,25,86,28,96,17,-,-,-,-,-,-,53,5,17 基隆市,1 一般
0012,國立臺灣海洋大學,10414052,商船學系,N 職,M 碩士,43,34,9,9,4,11,-,3,-,5,1,1,1,4,1,1,2,-,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10414052,學士後商船學士學位學程,N 修,X 4+X,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,17 基隆市,1 一般
0012,國立臺灣海洋大學,10414052,商船學系學士後多元專長培力課程專班,P 進,B 學士,85,68,17,45,10,23,7,-,-,-,-,-,-,-,-,-,-,-,-,17 基隆市,1 一般
0013,國立中正大學,01111001,教育學研究所課程博士班,D 日,D 博士,28,14,14,2,1,1,3,2,2,1,1,4,-,2,2,2,5,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01111001,教育學研究所教育學博士班,D 日,D 博士,28,19,9,2,3,4,-,5,-,3,3,2,-,2,1,1,2,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01111001,教育學研究所教育學碩士班,D 日,M 碩士,25,12,13,2,5,5,3,1,1,3,3,1,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01111001,教育學研究所課程與教學碩士班,D 日,M 碩士,25,13,12,5,4,3,2,5,4,-,1,-,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01111001,教育學研究所教育學碩士在職專班,N 職,M 碩士,89,13,76,4,27,3,21,5,19,-,5,1,4,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01112005,成人及繼續教育學系,D 日,D 博士,35,11,24,4,4,2,3,2,5,3,2,-,5,-,4,-,1,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01112005,成人及繼續教育學系,D 日,M 碩士,41,4,37,1,15,2,7,-,12,1,3,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01112005,成人及繼續教育學系高齡者教育碩士班,D 日,M 碩士,39,7,32,2,13,5,7,-,7,-,5,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01112005,成人及繼續教育學系,D 日,B 學士,112,32,80,5,23,10,17,7,18,9,19,-,-,-,-,-,-,1,3,10 嘉義縣,1 一般
0013,國立中正大學,01112005,成人及繼續教育學系,N 職,M 碩士,102,11,91,3,26,4,24,2,24,2,8,-,9,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01114007,教育領導與管理發展國際博士學位學程,D 日,D 博士,5,2,3,-,-,-,1,1,1,1,-,-,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01114007,教育領導與管理發展國際碩士學位學程,D 日,M 碩士,15,7,8,1,-,4,6,2,1,-,1,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,01116008,教學專業發展數位學習碩士在職專班,N 職,M 碩士,85,14,71,6,25,5,26,3,13,-,7,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02221015,歷史學系,D 日,D 博士,25,23,2,3,-,1,-,4,-,5,-,2,-,4,-,4,2,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02221015,歷史學系,D 日,M 碩士,23,17,6,6,2,7,1,-,2,4,1,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02221015,歷史學系,D 日,B 學士,176,105,71,24,24,28,9,23,15,21,19,-,-,-,-,-,-,9,4,10 嘉義縣,1 一般
0013,國立中正大學,02231016,哲學系,D 日,D 博士,8,6,2,-,-,2,-,1,-,2,-,-,1,-,-,1,1,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02231016,哲學系,D 日,M 碩士,17,12,5,3,2,5,1,2,2,2,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02231016,哲學系,D 日,B 學士,211,98,113,23,26,16,36,15,26,34,19,-,-,-,-,-,-,10,6,10 嘉義縣,1 一般
0013,國立中正大學,02311012,外國語文學系,D 日,M 碩士,14,7,7,2,2,1,2,-,1,3,2,1,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02311012,外國語文學系英語教學碩士班,D 日,M 碩士,34,10,24,1,7,5,5,1,5,3,5,-,2,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02311012,外國語文學系,D 日,B 學士,205,52,153,16,34,9,34,11,42,7,40,-,-,-,-,-,-,9,3,10 嘉義縣,1 一般
0013,國立中正大學,02321010,台灣文學與創意應用研究所,D 日,M 碩士,19,4,15,1,4,2,5,1,3,-,3,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02321010,台灣文學與創意應用研究所台灣文化碩士在職專班,N 職,M 碩士,62,18,44,5,14,8,8,1,12,1,5,3,5,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02322011,中國文學系,D 日,D 博士,33,19,14,3,3,1,1,4,1,3,3,3,1,2,2,3,3,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02322011,中國文學系,D 日,M 碩士,41,14,27,4,4,5,6,2,4,3,13,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02322011,中國文學系,D 日,B 學士,175,47,128,9,38,8,32,10,30,18,23,-,-,-,-,-,-,2,5,10 嘉義縣,1 一般
0013,國立中正大學,02399014,語言學研究所,D 日,D 博士,12,2,10,-,1,-,1,1,2,-,1,-,2,1,1,-,2,-,-,10 嘉義縣,1 一般
0013,國立中正大學,02399014,語言學研究所,D 日,M 碩士,48,15,33,4,10,3,8,3,7,5,8,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03111017,經濟學系國際經濟學博士班,D 日,D 博士,5,4,1,1,-,-,-,-,-,-,-,1,1,-,-,2,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03111017,經濟學系國際經濟學碩士班,D 日,M 碩士,66,39,27,19,15,13,8,5,3,2,1,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03111017,經濟學系,D 日,B 學士,369,183,186,41,53,50,42,50,37,35,50,-,-,-,-,-,-,7,4,10 嘉義縣,1 一般
0013,國立中正大學,03111017,經濟學系國際經濟學碩士在職專班,N 職,M 碩士,51,22,29,7,13,7,12,1,3,4,1,3,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03121018,政治學系,D 日,M 碩士,18,10,8,2,3,4,1,3,2,1,2,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03121018,政治學系,D 日,B 學士,194,92,102,25,22,25,31,21,18,18,28,-,-,-,-,-,-,3,3,10 嘉義縣,1 一般
0013,國立中正大學,03121018,政治學系政府與公共事務碩士在職專班,N 職,M 碩士,41,20,21,5,8,4,8,4,2,3,-,4,3,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03122024,戰略暨國際事務研究所,D 日,M 碩士,36,16,20,9,6,2,9,4,2,1,3,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03122024,戰略暨國際事務研究所戰略暨國家安全碩士在職專班,N 職,M 碩士,59,41,18,14,9,15,8,4,1,4,-,4,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03131019,心理學系,D 日,D 博士,11,4,7,-,-,1,1,-,1,3,1,-,1,-,2,-,1,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03131019,心理學系,D 日,M 碩士,52,22,30,10,13,3,5,6,4,3,8,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03131019,心理學系臨床心理學碩士班,D 日,M 碩士,53,16,37,2,12,4,7,4,8,6,10,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03131019,心理學系,D 日,B 學士,210,80,130,13,34,20,33,24,29,18,32,-,-,-,-,-,-,5,2,10 嘉義縣,1 一般
0013,國立中正大學,03191025,勞工關係學系,D 日,M 碩士,53,18,35,6,13,8,8,3,7,1,7,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03191025,勞工關係學系,D 日,B 學士,190,63,127,16,36,15,33,15,25,15,31,-,-,-,-,-,-,2,2,10 嘉義縣,1 一般
0013,國立中正大學,03191025,勞工關係學系,N 職,M 碩士,80,23,57,7,21,4,25,5,7,5,4,2,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03199022,認知科學博士學位學程,D 日,D 博士,6,2,4,-,-,1,1,-,1,-,1,1,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03199026,犯罪防治學系,D 日,D 博士,42,28,14,5,2,5,2,4,3,4,4,3,2,6,1,1,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03199026,犯罪防治學系,D 日,M 碩士,70,20,50,5,12,3,22,6,11,4,4,2,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03199026,犯罪防治學系,D 日,B 學士,156,49,107,9,28,13,27,13,22,13,28,-,-,-,-,-,-,1,2,10 嘉義縣,1 一般
0013,國立中正大學,03199026,犯罪防治學系,N 職,M 碩士,102,41,61,10,16,9,16,10,15,5,11,7,3,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03211028,傳播學系電訊傳播碩士班,D 日,M 碩士,53,17,36,8,13,3,12,4,5,2,5,-,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,03211028,傳播學系,D 日,B 學士,182,59,123,17,30,14,30,18,30,7,30,-,-,-,-,-,-,3,3,10 嘉義縣,1 一般
0013,國立中正大學,04111032,會計與資訊科技學系,D 日,D 博士,17,10,7,1,-,1,2,1,2,2,1,2,2,2,-,1,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04111032,會計與資訊科技學系,D 日,M 碩士,64,37,27,17,14,13,13,6,-,1,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04111032,會計與資訊科技學系,D 日,B 學士,222,88,134,24,22,20,34,20,38,23,40,-,-,-,-,-,-,1,-,10 嘉義縣,1 一般
0013,國立中正大學,04111032,會計與資訊科技學系,N 職,M 碩士,53,20,33,3,15,11,15,3,2,1,-,2,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04111032,會計與資訊科技學系會計與法律數位學習碩士在職專班,N 職,M 碩士,62,26,36,12,19,10,16,1,1,2,-,1,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04121034,財務金融學系,D 日,D 博士,8,5,3,-,1,-,-,-,2,-,-,1,-,2,-,2,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04121034,財務金融學系,D 日,M 碩士,92,52,40,25,20,25,20,1,-,1,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04121034,財務金融學系,D 日,B 學士,324,175,149,42,29,39,43,50,37,42,38,-,-,-,-,-,-,2,2,10 嘉義縣,1 一般
0013,國立中正大學,04121034,財務金融學系,N 職,M 碩士,61,30,31,12,16,11,12,3,2,1,-,3,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04121035,國際財務金融管理碩士學位學程,D 日,M 碩士,3,-,3,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04131033,企業管理學系,D 日,D 博士,53,41,12,2,4,7,2,9,1,3,2,6,1,10,1,4,1,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04131033,企業管理學系行銷管理碩士班,D 日,M 碩士,31,13,18,3,8,5,9,4,-,1,1,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04131033,企業管理學系,D 日,M 碩士,103,41,62,18,26,18,27,2,7,3,2,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04131033,企業管理學系,D 日,B 學士,322,139,183,45,44,29,45,27,46,34,42,-,-,-,-,-,-,4,6,10 嘉義縣,1 一般
0013,國立中正大學,04131033,企業管理學系,N 職,M 碩士,82,37,45,16,27,20,14,-,3,-,-,1,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04199038,高階主管管理碩士在職專班,N 職,M 碩士,59,36,23,18,12,16,10,1,-,1,-,-,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04211039,法律學系,D 日,D 博士,52,38,14,7,5,6,3,7,1,5,2,5,1,2,1,6,1,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04211039,法律學系,D 日,M 碩士,172,96,76,27,22,27,20,25,18,17,16,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04211039,法律學系,D 日,B 學士,330,133,197,29,51,36,45,31,51,34,47,-,-,-,-,-,-,3,3,10 嘉義縣,1 一般
0013,國立中正大學,04211039,法律學系,N 職,M 碩士,187,105,82,18,12,27,22,29,23,18,14,13,11,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04211077,法學院高階主管法律碩士在職專班,N 職,M 碩士,25,20,5,20,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04212040,財經法律學系,D 日,M 碩士,99,48,51,10,13,7,19,23,10,8,9,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,04212040,財經法律學系,D 日,B 學士,197,75,122,18,31,18,31,16,31,21,27,-,-,-,-,-,-,2,2,10 嘉義縣,1 一般
0013,國立中正大學,04212040,財經法律學系,N 職,M 碩士,64,34,30,13,7,9,10,4,5,8,7,-,1,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05121075,生物醫學科學系分子生物博士班,D 日,D 博士,19,13,6,3,1,-,-,5,3,1,-,2,1,1,1,1,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05121075,生物醫學科學系分子生物碩士班,D 日,M 碩士,11,9,2,2,-,5,1,1,1,1,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05121075,生物醫學科學系生物醫學碩士班,D 日,M 碩士,19,8,11,4,8,2,2,1,-,1,1,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05121075,生物醫學科學系,D 日,B 學士,140,60,80,18,20,17,17,14,20,9,21,-,-,-,-,-,-,2,2,10 嘉義縣,1 一般
0013,國立中正大學,05311045,化學暨生物化學系,D 日,D 博士,11,7,4,1,2,2,1,2,-,1,-,-,1,-,-,1,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05311045,化學暨生物化學系,D 日,M 碩士,119,66,53,22,25,24,21,14,5,6,2,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05311045,化學暨生物化學系,D 日,B 學士,186,110,76,24,23,27,14,27,14,25,24,-,-,-,-,-,-,7,1,10 嘉義縣,1 一般
0013,國立中正大學,05321047,地球與環境科學系地震學暨地球與環境科學博士班,D 日,D 博士,4,4,-,1,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05321047,地球與環境科學系,D 日,M 碩士,23,18,5,10,4,6,1,1,-,1,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05321047,地球與環境科學系地震學碩士班,D 日,M 碩士,12,8,4,4,3,4,1,-,-,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05321047,地球與環境科學系,D 日,B 學士,157,117,40,34,13,27,8,25,8,25,11,-,-,-,-,-,-,6,-,10 嘉義縣,1 一般
0013,國立中正大學,05321047,地球與環境科學系災害應變碩士在職專班,N 職,M 碩士,12,9,3,7,1,2,1,-,1,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05331067,物理學系,D 日,D 博士,12,9,3,2,-,1,1,2,2,-,-,1,-,1,-,2,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05331067,物理學系,D 日,M 碩士,33,30,3,8,1,10,2,6,-,6,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05331067,物理學系,D 日,B 學士,195,166,29,45,6,43,7,37,9,36,7,-,-,-,-,-,-,5,-,10 嘉義縣,1 一般
0013,國立中正大學,05399078,跨領域科學國際博士學位學程,D 日,D 博士,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05411049,數學系數學科學博士班,D 日,D 博士,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05411049,數學系,D 日,M 碩士,13,9,4,6,1,2,1,1,1,-,1,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05411049,數學系統計科學碩士班,D 日,M 碩士,34,27,7,14,4,13,3,-,-,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05411049,數學系應用數學碩士班,D 日,M 碩士,25,20,5,7,4,7,1,5,-,1,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,05411049,數學系,D 日,B 學士,171,136,35,29,14,35,8,35,6,30,7,-,-,-,-,-,-,7,-,10 嘉義縣,1 一般
0013,國立中正大學,06131053,資訊管理學系,D 日,D 博士,20,11,9,3,1,1,-,-,2,2,1,3,2,-,1,2,2,-,-,10 嘉義縣,1 一般
0013,國立中正大學,06131053,資訊管理學系,D 日,M 碩士,72,40,32,19,15,16,15,4,-,1,2,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,06131053,資訊管理學系醫療資訊管理碩士班,D 日,M 碩士,39,15,24,8,10,4,9,2,2,1,3,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,06131053,資訊管理學系,D 日,B 學士,209,140,69,35,16,35,16,36,18,30,19,-,-,-,-,-,-,4,-,10 嘉義縣,1 一般
0013,國立中正大學,06131053,資訊管理學系,N 職,M 碩士,78,42,36,13,11,15,14,5,6,6,5,3,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,06131055,資訊工程學系,D 日,D 博士,24,21,3,4,1,2,-,2,1,2,-,3,1,3,-,5,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,06131055,資訊工程學系,D 日,M 碩士,273,219,54,97,34,96,20,19,-,5,-,2,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,06131055,資訊工程學系,D 日,B 學士,403,306,97,86,17,74,28,65,26,58,24,-,-,-,-,-,-,23,2,10 嘉義縣,1 一般
0013,國立中正大學,06131055,資訊工程學系雲端計算與物聯網數位學習碩士在職專班,N 職,M 碩士,74,54,20,23,3,15,8,11,5,4,4,1,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07111061,化學工程學系,D 日,D 博士,5,3,2,-,-,1,-,-,-,-,1,1,1,1,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07111061,化學工程學系,D 日,M 碩士,105,75,30,32,17,37,13,6,-,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07111061,化學工程學系,D 日,B 學士,187,125,62,31,14,31,21,29,15,30,12,-,-,-,-,-,-,4,-,10 嘉義縣,1 一般
0013,國立中正大學,07141054,電機工程學系,D 日,D 博士,19,18,1,2,-,3,-,4,1,4,-,-,-,1,-,4,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07141054,電機工程學系,D 日,M 碩士,293,265,28,110,12,124,14,27,2,4,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07141054,電機工程學系,D 日,B 學士,325,278,47,72,5,70,14,59,14,65,14,-,-,-,-,-,-,12,-,10 嘉義縣,1 一般
0013,國立中正大學,07141056,通訊工程學系,D 日,D 博士,3,2,1,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07141056,通訊工程學系,D 日,M 碩士,106,92,14,45,6,37,7,7,-,3,1,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07141056,通訊工程學系,D 日,B 學士,189,151,38,35,11,42,9,33,9,36,8,-,-,-,-,-,-,5,1,10 嘉義縣,1 一般
0013,國立中正大學,07151058,機械工程學系,D 日,D 博士,35,33,2,4,-,6,1,4,-,7,1,5,-,3,-,4,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07151058,機械工程學系光機電整合工程碩士班,D 日,M 碩士,59,56,3,28,1,23,2,4,-,1,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
0013,國立中正大學,07151058,機械工程學系,D 日,M 碩士,171,153,18,68,7,64,6,15,5,6,-,-,-,-,-,-,-,-,-,10 嘉義縣,1 一般
