學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1048,亞洲大學,230309,創意商品設計學系,D 日,M 碩士,5,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,230309,創意商品設計學系,D 日,B 學士,45,73,42,76,41,83,40,72,0,0,0,0,0,0,10,8,06 臺中市,1 一般
1048,亞洲大學,230309,創意商品設計學系,P 進,B 學士,28,33,20,14,23,13,18,6,0,0,0,0,0,0,6,2,06 臺中市,1 一般
1048,亞洲大學,230401,室內設計學系,D 日,B 學士,22,30,24,21,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,310501,心理學系,D 日,M 碩士,11,22,13,14,10,12,4,6,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,310501,心理學系,D 日,B 學士,37,87,42,86,45,84,37,78,0,0,0,0,0,0,14,7,06 臺中市,1 一般
1048,亞洲大學,320105,資訊傳播學系,D 日,M 碩士,4,5,3,1,0,1,1,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,320105,資訊傳播學系,D 日,B 學士,50,68,50,77,56,65,36,68,0,0,0,0,0,0,16,6,06 臺中市,1 一般
1048,亞洲大學,340201,會計與資訊學系,D 日,M 碩士,5,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340201,會計與資訊學系,D 日,B 學士,22,43,29,37,27,42,38,35,0,0,0,0,0,0,15,4,06 臺中市,1 一般
1048,亞洲大學,340303,經營管理學系,D 日,D 博士,13,6,5,5,8,3,4,3,0,4,1,1,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340303,經營管理學系,D 日,M 碩士,10,14,7,11,10,4,2,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340303,經營管理學系,D 日,B 學士,66,46,64,45,61,54,54,63,0,0,0,0,0,0,20,10,06 臺中市,1 一般
1048,亞洲大學,340303,經營管理學系,N 職,M 碩士,28,32,11,42,3,3,1,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340307,國際企業學系,D 日,M 碩士,9,9,4,4,3,1,1,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340307,國際企業學系,D 日,B 學士,47,59,44,67,49,64,52,62,0,0,0,0,0,0,6,2,06 臺中市,1 一般
1048,亞洲大學,340307,國際企業學系,N 職,M 碩士,7,23,6,14,2,4,2,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340307,國際企業學系,P 進,B 學士,28,17,19,11,26,16,9,21,0,0,0,0,0,0,6,6,06 臺中市,1 一般
1048,亞洲大學,340501,財務金融學系,D 日,M 碩士,5,8,6,2,1,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340501,財務金融學系,D 日,B 學士,49,59,69,46,85,58,77,73,0,0,0,0,0,0,19,5,06 臺中市,1 一般
1048,亞洲大學,340501,財務金融學系,N 職,M 碩士,14,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340501,財務金融學系,P 進,B 學士,0,0,17,5,21,4,9,4,0,0,0,0,0,0,5,2,06 臺中市,1 一般
1048,亞洲大學,340531,國際財務金融管理學位學程,D 日,B 學士,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340905,健康產業管理學系,D 日,D 博士,3,3,2,4,2,3,4,2,2,2,4,2,0,2,0,0,06 臺中市,1 一般
1048,亞洲大學,340905,健康產業管理學系,D 日,M 碩士,10,11,7,13,0,3,2,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,340905,健康產業管理學系,D 日,B 學士,35,64,22,77,34,75,45,58,0,0,0,0,0,0,2,4,06 臺中市,1 一般
1048,亞洲大學,340905,健康產業管理學系,N 職,M 碩士,6,21,3,20,2,4,0,3,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,380201,財經法律學系,D 日,M 碩士,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,380201,財經法律學系,D 日,B 學士,65,46,69,51,63,59,51,57,0,0,0,0,0,0,17,6,06 臺中市,1 一般
1048,亞洲大學,420302,生物科技學系,D 日,M 碩士,6,5,7,4,4,1,2,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,420302,生物科技學系,D 日,B 學士,61,43,61,37,60,37,57,37,0,0,0,0,0,0,15,5,06 臺中市,1 一般
1048,亞洲大學,420606,生物與醫學資訊學系,D 日,D 博士,4,0,1,2,3,1,3,3,4,0,1,0,2,1,0,0,06 臺中市,1 一般
1048,亞洲大學,420606,生物與醫學資訊學系,D 日,M 碩士,2,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,420606,生物與醫學資訊學系,D 日,B 學士,16,20,22,15,20,19,20,8,0,0,0,0,0,0,8,0,06 臺中市,1 一般
1048,亞洲大學,420606,生物與醫學資訊學系,N 職,M 碩士,6,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,480519,資訊多媒體應用學系,D 日,M 碩士,5,4,7,2,1,0,1,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,480519,資訊多媒體應用學系,D 日,B 學士,60,55,61,46,62,42,54,39,0,0,0,0,0,0,15,5,06 臺中市,1 一般
1048,亞洲大學,520114,資訊工程學系,D 日,D 博士,3,1,3,1,4,2,2,0,0,1,3,0,3,1,0,0,06 臺中市,1 一般
1048,亞洲大學,520114,資訊工程學系,D 日,M 碩士,13,0,11,1,6,0,3,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,520114,資訊工程學系,D 日,B 學士,79,7,79,10,84,5,72,11,0,0,0,0,0,0,31,0,06 臺中市,1 一般
1048,亞洲大學,520114,資訊工程學系,N 職,M 碩士,10,28,15,26,5,2,1,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,520126,光電與通訊學系,D 日,M 碩士,4,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,520126,光電與通訊學系,D 日,B 學士,40,6,46,1,48,0,37,4,0,0,0,0,0,0,13,1,06 臺中市,1 一般
1048,亞洲大學,520126,光電與通訊學系,N 職,M 碩士,12,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,620616,保健營養生技學系,D 日,M 碩士,8,6,6,3,6,3,0,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,620616,保健營養生技學系,D 日,B 學士,19,90,22,84,27,80,28,67,0,0,0,0,0,0,7,9,06 臺中市,1 一般
1048,亞洲大學,620616,保健營養生技學系,P 進,B 學士,44,53,34,40,44,35,30,34,0,0,0,0,0,0,12,10,06 臺中市,1 一般
1048,亞洲大學,720601,護理學系,D 日,B 學士,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,760301,社會工作學系,D 日,M 碩士,3,11,3,9,6,5,4,7,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,760301,社會工作學系,D 日,B 學士,42,79,35,88,36,85,27,77,0,0,0,0,0,0,4,5,06 臺中市,1 一般
1048,亞洲大學,760301,社會工作學系,P 進,B 學士,12,27,13,32,11,25,13,32,0,0,0,0,0,0,7,15,06 臺中市,1 一般
1048,亞洲大學,810210,休閒與遊憩管理學系,D 日,M 碩士,9,14,8,6,5,2,1,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,810210,休閒與遊憩管理學系,D 日,B 學士,47,85,42,82,48,70,47,72,0,0,0,0,0,0,11,6,06 臺中市,1 一般
1048,亞洲大學,810210,休閒與遊憩管理學系,N 職,M 碩士,15,33,21,23,4,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,810210,休閒與遊憩管理學系,P 進,B 學士,64,57,63,33,58,49,47,45,0,0,0,0,0,0,16,9,06 臺中市,1 一般
1049,開南大學,210617,創意產業與數位電影學士學位學程,D 日,B 學士,28,41,38,26,38,34,35,51,0,0,0,0,0,0,8,8,03 桃園縣,1 一般
1049,開南大學,220204,應用華語學系,D 日,M 碩士,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,220204,應用華語學系,D 日,B 學士,25,40,4,11,18,21,9,16,0,0,0,0,0,0,15,3,03 桃園縣,1 一般
1049,開南大學,220312,應用英語學系,D 日,M 碩士,5,2,4,3,1,5,2,4,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,220312,應用英語學系,D 日,B 學士,28,53,33,53,33,85,29,77,0,0,0,0,0,0,19,19,03 桃園縣,1 一般
1049,開南大學,220312,應用英語學系,P 進,B 學士,13,21,10,15,18,25,10,24,0,0,0,0,0,0,1,3,03 桃園縣,1 一般
1049,開南大學,220321,應用日語學系,D 日,M 碩士,1,7,3,2,2,2,2,4,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,220321,應用日語學系,D 日,B 學士,47,62,63,55,62,67,41,63,0,0,0,0,0,0,19,24,03 桃園縣,1 一般
1049,開南大學,220321,應用日語學系,P 進,B 學士,23,25,10,23,15,15,14,18,0,0,0,0,0,0,5,7,03 桃園縣,1 一般
1049,開南大學,310808,公共事務管理學系,D 日,M 碩士,4,2,3,2,4,1,5,3,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,310808,公共事務管理學系,D 日,B 學士,27,37,21,31,27,30,20,25,0,0,0,0,0,0,6,5,03 桃園縣,1 一般
1049,開南大學,310808,公共事務管理學系原住民族事務專班,D 日,B 學士,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,310808,人文社會學院公共管理碩士在職專班,N 職,M 碩士,15,27,26,17,5,1,6,1,0,0,0,0,0,0,1,0,03 桃園縣,1 一般
1049,開南大學,310808,公共事務管理學系,N 職,M 碩士,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,03 桃園縣,1 一般
1049,開南大學,320105,資訊傳播學系,D 日,M 碩士,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,320105,資訊傳播學系,D 日,B 學士,29,47,44,38,47,48,53,50,0,0,0,0,0,0,25,10,03 桃園縣,1 一般
1049,開南大學,340201,會計學系,D 日,M 碩士,2,1,3,6,2,2,0,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,340201,會計學系,D 日,B 學士,26,26,24,14,24,19,20,20,0,0,0,0,0,0,6,1,03 桃園縣,1 一般
1049,開南大學,340307,國際企業學系,D 日,M 碩士,8,3,7,0,1,3,1,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,340307,國際企業學系,D 日,B 學士,45,34,44,34,51,37,42,45,0,0,0,0,0,0,9,4,03 桃園縣,1 一般
1049,開南大學,340321,企業與創業管理學系,D 日,M 碩士,5,2,4,3,2,0,1,2,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,340321,企業與創業管理學系,D 日,B 學士,54,25,53,49,79,35,61,36,0,0,0,0,0,0,21,1,03 桃園縣,1 一般
1049,開南大學,340321,企業與創業管理學系,P 進,B 學士,0,0,57,49,23,18,21,17,0,0,0,0,0,0,11,2,03 桃園縣,1 一般
1049,開南大學,340501,財務金融學系,D 日,M 碩士,3,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,340501,財務金融學系,D 日,B 學士,57,45,78,59,70,55,70,63,0,0,0,0,0,0,54,41,03 桃園縣,1 一般
1049,開南大學,340501,財務金融學系,P 進,B 學士,0,0,13,9,20,18,13,12,0,0,0,0,0,0,5,10,03 桃園縣,1 一般
1049,開南大學,340801,行銷學系,D 日,B 學士,34,38,34,32,39,41,38,26,0,0,0,0,0,0,10,12,03 桃園縣,1 一般
1049,開南大學,340905,健康產業管理學系,D 日,B 學士,19,22,11,27,18,29,17,25,0,0,0,0,0,0,1,5,03 桃園縣,1 一般
1049,開南大學,349946,創新與專案管理研究所,D 日,M 碩士,0,0,2,4,2,0,1,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,349982,多媒體與行動商務學系,D 日,M 碩士,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,349982,多媒體與行動商務學系,D 日,B 學士,22,21,35,9,39,13,32,13,0,0,0,0,0,0,15,1,03 桃園縣,1 一般
1049,開南大學,349982,多媒體與行動商務學系,N 職,M 碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03 桃園縣,1 一般
1049,開南大學,349982,多媒體與行動商務學系,P 進,B 學士,0,0,12,6,8,4,12,10,0,0,0,0,0,0,2,1,03 桃園縣,1 一般
1049,開南大學,349998,商學院-國際榮譽學程,D 日,B 學士,10,16,14,8,7,5,2,1,0,0,0,0,0,0,1,0,03 桃園縣,1 一般
1049,開南大學,349998,商學院碩士在職專班,N 職,M 碩士,28,20,28,27,3,1,2,2,0,0,0,0,0,0,4,1,03 桃園縣,1 一般
1049,開南大學,349998,商學院進修學士班,P 進,B 學士,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,380101,法律學系,D 日,M 碩士,13,2,9,5,11,4,2,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,380101,法律學系,D 日,B 學士,53,48,47,44,61,50,54,36,0,0,0,0,0,0,10,12,03 桃園縣,1 一般
1049,開南大學,480109,資訊管理學系,D 日,M 碩士,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,480109,資訊管理學系,D 日,B 學士,89,23,79,31,97,30,79,17,0,0,0,0,0,0,20,3,03 桃園縣,1 一般
1049,開南大學,480109,資訊管理學系,P 進,B 學士,0,0,10,7,15,7,10,6,0,0,0,0,0,0,4,0,03 桃園縣,1 一般
1049,開南大學,520199,資訊學院碩士班,D 日,M 碩士,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,520199,資訊學院碩士在職專班,N 職,M 碩士,10,10,5,2,1,1,0,0,0,0,0,0,0,0,2,0,03 桃園縣,1 一般
1049,開南大學,520199,資訊學院進修學士班,P 進,B 學士,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,720504,保健營養學系,D 日,B 學士,23,36,18,33,23,41,13,27,0,0,0,0,0,0,3,4,03 桃園縣,1 一般
1049,開南大學,729908,養生與健康行銷學系,D 日,B 學士,37,49,34,49,19,61,35,36,0,0,0,0,0,0,6,7,03 桃園縣,1 一般
1049,開南大學,810205,觀光與餐飲旅館學系,D 日,M 碩士,0,0,5,7,3,2,0,6,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,810205,觀光與餐飲旅館學系,D 日,B 學士,70,104,88,128,92,126,83,108,0,0,0,0,0,0,42,19,03 桃園縣,1 一般
1049,開南大學,810205,觀光與餐飲旅館學系,P 進,B 學士,0,0,31,24,46,26,28,48,0,0,0,0,0,0,14,12,03 桃園縣,1 一般
1049,開南大學,810299,觀光運輸學院碩士班,D 日,M 碩士,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,810299,觀光運輸學院碩士在職專班,N 職,M 碩士,30,28,16,22,9,0,2,1,0,0,0,0,0,0,2,3,03 桃園縣,1 一般
1049,開南大學,810299,觀光運輸學院進修學士班,P 進,B 學士,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,810508,休閒事業管理學系,D 日,B 學士,24,21,40,25,58,58,39,56,0,0,0,0,0,0,15,7,03 桃園縣,1 一般
1049,開南大學,840102,運輸科技與管理學系,D 日,B 學士,28,13,27,12,24,17,25,10,0,0,0,0,0,0,8,2,03 桃園縣,1 一般
1049,開南大學,840108,物流與航運管理學系,D 日,M 碩士,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,840108,物流與航運管理學系,D 日,B 學士,18,25,28,26,40,39,25,34,0,0,0,0,0,0,14,6,03 桃園縣,1 一般
1049,開南大學,840108,物流與航運管理學系,P 進,B 學士,0,0,15,7,9,4,5,4,0,0,0,0,0,0,3,1,03 桃園縣,1 一般
1049,開南大學,840203,空運管理學系,D 日,M 碩士,0,0,5,1,3,2,0,1,0,0,0,0,0,0,0,0,03 桃園縣,1 一般
1049,開南大學,840203,空運管理學系,D 日,B 學士,30,58,34,51,39,63,45,42,0,0,0,0,0,0,15,5,03 桃園縣,1 一般
1049,開南大學,840203,空運管理學系,N 職,M 碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,03 桃園縣,1 一般
1049,開南大學,840203,空運管理學系,P 進,B 學士,0,0,9,14,14,10,12,3,0,0,0,0,0,0,6,5,03 桃園縣,1 一般
1050,佛光大學,210701,藝術學研究所,D 日,M 碩士,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,220213,中國文學與應用學系,D 日,D 博士,5,2,3,4,3,3,3,1,4,2,2,1,2,1,0,0,02 宜蘭縣,1 一般
1050,佛光大學,220213,中國文學與應用學系,D 日,M 碩士,3,4,2,2,2,7,3,1,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,220213,中國文學與應用學系,D 日,B 學士,18,20,13,20,7,22,15,13,0,0,0,0,0,0,1,1,02 宜蘭縣,1 一般
1050,佛光大學,220213,中國文學與應用學系,N 職,M 碩士,3,10,3,5,3,5,0,5,0,0,0,0,0,0,1,2,02 宜蘭縣,1 一般
1050,佛光大學,220301,外國語文學系,D 日,M 碩士,0,2,1,5,1,3,1,2,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,220301,外國語文學系,D 日,B 學士,17,38,12,38,16,39,11,23,0,0,0,0,0,0,3,5,02 宜蘭縣,1 一般
1050,佛光大學,220804,佛教學系,D 日,D 博士,4,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,220804,佛教學系,D 日,M 碩士,9,20,9,17,2,12,0,5,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,220804,佛教學系,D 日,B 學士,13,21,13,17,6,17,7,12,0,0,0,0,0,0,1,4,02 宜蘭縣,1 一般
1050,佛光大學,220901,歷史學系,D 日,M 碩士,6,4,2,1,5,3,7,1,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,220901,歷史學系,D 日,B 學士,23,12,26,10,25,11,16,7,0,0,0,0,0,0,5,1,02 宜蘭縣,1 一般
1050,佛光大學,221101,哲學系,D 日,M 碩士,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,221101,哲學系,D 日,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,02 宜蘭縣,1 一般
1050,佛光大學,229908,文化資產與創意學系,D 日,M 碩士,7,10,1,7,5,10,7,8,0,0,0,0,0,0,1,2,02 宜蘭縣,1 一般
1050,佛光大學,229908,文化資產與創意學系,D 日,B 學士,12,33,19,26,12,28,17,19,0,0,0,0,0,0,2,1,02 宜蘭縣,1 一般
1050,佛光大學,230312,產品與媒體設計學系,D 日,M 碩士,5,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,230312,產品與媒體設計學系,D 日,B 學士,24,55,24,46,19,36,20,27,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,310102,應用經濟學系,D 日,M 碩士,12,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,310102,應用經濟學系,D 日,B 學士,41,28,22,15,23,14,21,8,0,0,0,0,0,0,2,0,02 宜蘭縣,1 一般
1050,佛光大學,310102,應用經濟學系,N 職,M 碩士,13,13,19,8,4,2,1,0,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,310301,社會學系,D 日,M 碩士,7,13,7,9,5,7,5,0,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,310301,社會學系,D 日,B 學士,14,34,17,36,12,26,24,18,0,0,0,0,0,0,2,5,02 宜蘭縣,1 一般
1050,佛光大學,310311,未來與樂活產業學系,D 日,M 碩士,15,41,20,33,6,13,16,10,0,0,0,0,0,0,0,1,02 宜蘭縣,1 一般
1050,佛光大學,310311,未來與樂活產業學系,D 日,B 學士,11,25,13,20,12,19,22,14,0,0,0,0,0,0,0,1,02 宜蘭縣,1 一般
1050,佛光大學,310501,心理學系,D 日,M 碩士,13,6,0,4,5,1,5,2,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,310501,心理學系,D 日,B 學士,17,30,17,22,15,15,9,14,0,0,0,0,0,0,3,2,02 宜蘭縣,1 一般
1050,佛光大學,310808,公共事務學系,D 日,M 碩士,10,4,11,5,5,3,7,1,0,0,0,0,0,0,2,0,02 宜蘭縣,1 一般
1050,佛光大學,310808,公共事務學系,D 日,B 學士,29,40,26,34,19,37,31,20,0,0,0,0,0,0,4,1,02 宜蘭縣,1 一般
1050,佛光大學,310808,公共事務學系,N 職,M 碩士,18,7,10,3,5,3,6,1,0,0,0,0,0,0,6,1,02 宜蘭縣,1 一般
1050,佛光大學,320102,傳播學系,D 日,M 碩士,12,7,1,0,2,0,7,3,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,320102,傳播學系,D 日,B 學士,28,55,24,45,22,39,21,27,0,0,0,0,0,0,7,12,02 宜蘭縣,1 一般
1050,佛光大學,320102,傳播學系,N 職,M 碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02 宜蘭縣,1 一般
1050,佛光大學,340306,管理學系,D 日,M 碩士,5,6,1,4,2,3,0,1,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,340306,管理學系,D 日,B 學士,36,31,40,29,34,32,37,33,0,0,0,0,0,0,9,1,02 宜蘭縣,1 一般
1050,佛光大學,340306,管理學系,N 職,M 碩士,11,17,13,4,5,1,2,0,0,0,0,0,0,0,1,1,02 宜蘭縣,1 一般
1050,佛光大學,480503,資訊應用學系,D 日,M 碩士,6,2,5,4,6,4,2,1,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1050,佛光大學,480503,資訊應用學系,D 日,B 學士,56,21,49,18,48,20,27,23,0,0,0,0,0,0,14,0,02 宜蘭縣,1 一般
1050,佛光大學,480503,資訊應用學系,N 職,M 碩士,6,3,8,2,1,0,4,0,0,0,0,0,0,0,5,1,02 宜蘭縣,1 一般
1050,佛光大學,810127,健康與創意素食產業學系,D 日,B 學士,14,27,16,23,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,1 一般
1051,台南應用科技大學,210101,美術系,D 日,M 碩士,5,9,6,9,0,0,0,0,0,0,0,0,0,0,2,10,11 臺南市,2 技職
1051,台南應用科技大學,210101,美術系,D 日,B 四技,62,102,45,67,44,68,36,66,0,0,0,0,0,0,9,5,11 臺南市,2 技職
1051,台南應用科技大學,210101,美術系(七年一貫),D 日,C 二技,0,0,0,0,22,67,28,66,0,0,0,0,0,0,0,5,11 臺南市,2 技職
1051,台南應用科技大學,210101,美術系(七年一貫),D 日,5 五專,27,86,40,69,44,70,25,78,26,85,0,0,0,0,0,0,11 臺南市,2 技職
1051,台南應用科技大學,210101,美術系碩士專班,N 職,M 碩士,1,13,2,7,0,0,0,0,0,0,0,0,0,0,3,4,11 臺南市,2 技職
1051,台南應用科技大學,210101,美術系,N 修,B 四技,9,12,6,8,6,5,9,7,0,0,0,0,0,0,0,5,11 臺南市,2 技職
1051,台南應用科技大學,210401,音樂系,D 日,M 碩士,0,10,0,3,0,0,0,0,0,0,0,0,0,0,2,10,11 臺南市,2 技職
1051,台南應用科技大學,210401,音樂系(七年一貫),D 日,C 二技,0,0,0,0,8,58,10,69,0,0,0,0,0,0,0,11,11 臺南市,2 技職
1051,台南應用科技大學,210401,音樂系(七年一貫),D 日,5 五專,21,72,23,69,25,66,9,82,23,62,0,0,0,0,0,0,11 臺南市,2 技職
1051,台南應用科技大學,210401,音樂系碩士專班,N 職,M 碩士,1,8,2,4,1,5,0,0,0,0,0,0,0,0,0,4,11 臺南市,2 技職
1051,台南應用科技大學,210401,音樂系,N 修,C 二技,0,0,0,0,0,0,0,0,4,23,0,0,0,0,1,2,11 臺南市,2 技職
1051,台南應用科技大學,210511,舞蹈系,D 日,B 四技,7,32,0,28,3,15,0,20,0,0,0,0,0,0,2,3,11 臺南市,2 技職
1051,台南應用科技大學,210511,舞蹈系(七年一貫),D 日,C 二技,0,0,0,0,1,29,0,32,0,0,0,0,0,0,0,7,11 臺南市,2 技職
1051,台南應用科技大學,210511,舞蹈系(七年一貫),D 日,5 五專,3,45,1,40,3,37,0,39,2,37,0,0,0,0,0,0,11 臺南市,2 技職
1051,台南應用科技大學,220312,應用英語系,D 日,B 四技,13,83,12,82,22,76,24,68,0,0,0,0,0,0,4,3,11 臺南市,2 技職
1051,台南應用科技大學,220312,應用英語系,N 修,B 四技,5,6,7,11,6,27,5,6,0,0,0,0,0,0,2,4,11 臺南市,2 技職
1051,台南應用科技大學,220312,應用英語系,N 修,C 二技,0,0,0,0,1,11,4,7,0,0,0,0,0,0,3,1,11 臺南市,2 技職
1051,台南應用科技大學,230104,時尚設計系,D 日,B 四技,10,104,11,105,8,95,8,98,0,0,0,0,0,0,1,7,11 臺南市,2 技職
1051,台南應用科技大學,230104,時尚設計系,N 修,B 四技,5,7,1,11,3,21,4,9,0,0,0,0,0,0,1,5,11 臺南市,2 技職
1051,台南應用科技大學,230201,視覺傳達設計系,D 日,M 碩士,3,6,0,2,0,0,0,0,0,0,0,0,0,0,1,7,11 臺南市,2 技職
1051,台南應用科技大學,230201,視覺傳達設計系,D 日,B 四技,36,90,27,90,34,78,30,83,0,0,0,0,0,0,5,1,11 臺南市,2 技職
1051,台南應用科技大學,230201,視覺傳達設計科,D 日,5 五專,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11 臺南市,2 技職
1051,台南應用科技大學,230201,視覺傳達設計系碩士專班,N 職,M 碩士,0,3,2,5,0,0,0,0,0,0,0,0,0,0,6,5,11 臺南市,2 技職
1051,台南應用科技大學,230201,視覺傳達設計系,N 修,B 四技,14,18,17,28,15,25,18,20,0,0,0,0,0,0,5,5,11 臺南市,2 技職
1051,台南應用科技大學,230201,視覺傳達設計系,N 修,C 二技,0,0,0,0,4,10,1,9,0,0,0,0,0,0,0,1,11 臺南市,2 技職
1051,台南應用科技大學,230208,多媒體動畫系,D 日,B 四技,19,46,15,50,19,39,23,33,0,0,0,0,0,0,9,1,11 臺南市,2 技職
1051,台南應用科技大學,230307,商品設計系,D 日,B 四技,53,103,47,108,59,93,44,112,0,0,0,0,0,0,0,2,11 臺南市,2 技職
